"id" "count" "brand" "price.max" "price.min" "urls" "colors" "name" "Onlinemerchant" "price.avg_USD" "weight_KG" "date_trend"
"554" "AVpfRIIu1cnluZ0-hdV8" 1 "Others" 63.3348 63.3348 "http://ecx.images-amazon.com/images/I/41U%2BoeJou8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41q8YBxr6tL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41hU9qcxWiL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Omv2A-CcL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41hU9qcxWiL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31ZQ4V2nv7L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31ZQ4V2nv7L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41U%2BoeJou8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41B4stbswmL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41q8YBxr6tL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41B4stbswmL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/41Omv2A-CcL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41B4stbswmL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41B4stbswmL._SY300_QL70_.jpg" "Red" "Yu&yu Women's Shoes Round Toe Low Heel Oxfords Shoes More Colors Available" "Amazon.ca" 63 0.499 37.0000000000018
"555" "AVpfrlYD1cnluZ0-pTOL" 1 "Others" 133.0498 133.0498 "http://ecx.images-amazon.com/images/I/414eAzPVWiL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31Q9BqkmiFL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31Q9BqkmiFL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31l%2B6CqhX-L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31l%2B6CqhX-L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31Q9BqkmiFL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31Q9BqkmiFL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/414eAzPVWiL._SS40_.jpg" "Black" "Yu&yu Women's Shoes Pointed Toe Wedge Heel Loafers Shoes" "Amazon.ca" 133 0.499 37.0000000000018
"556" "AVpfRQ5MilAPnD_xYhk7" 1 "Others" 64.24 64.24 "https://images-na.ssl-images-amazon.com/images/I/41uHefzf66L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uHefzf66L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41vtIf-IpwL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41ytYjv9RxL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41nEr7EvL-L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41GEr0m35JL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41ytzKga43L._SS40_.jpg" "Other" "Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia , Pink-us6 / Eu36 / Uk4 / Cn36 , Pink-us6 / Eu36 / Uk4 / Cn36" "YuTin Jia" 64 0.599 28.0000000000018
"557" "AVpfrQwyilAPnD_xgNJm" 1 "Others" 68.9996 68.9996 "http://ecx.images-amazon.com/images/I/41oxMcvqAAL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41SR8qnnKSL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41SR8qnnKSL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41oxMcvqAAL._SS40_.jpg, http://ecx.images-amazon.com/images/I/312yJKHB42L._SS40_.jpg, http://ecx.images-amazon.com/images/I/312yJKHB42L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/312yJKHB42L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/312yJKHB42L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41QF-iMMxOL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41QF-iMMxOL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41iaximHPvL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41iaximHPvL._SS40_.jpg" "Blue" "Yu&yu Women's Shoes Round Toe Flat Heel Flats Shoes More Colors Available" "Amazon.ca" 69 0.499 37.0000000000018
"558" "AVpfRRjailAPnD_xYhx_" 1 "Others" 92.1114 92.1114 "http://ecx.images-amazon.com/images/I/31DdyB-fieL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/414QNBy5SeL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31IQUda-qpL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/414QNBy5SeL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31I1FWZ5IPL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31IQUda-qpL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31DdyB-fieL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31I1FWZ5IPL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31p4BRvGuhL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41Heb4HYSZL._SS40_.jpg, http://ecx.images-amazon.com/images/I/414QNBy5SeL._SS40_.jpg, http://ecx.images-amazon.com/images/I/414QNBy5SeL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/31p4BRvGuhL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Heb4HYSZL._SS40_.jpg" "White" "Yu&yu Women's Shoes Round Toe Chunky Heel Oxfords Shoes More Colors Available" "Amazon.ca" 92 0.499 37.0000000000018
"559" "AVpfrS601cnluZ0-pNvZ" 1 "Others" 108.04 108.04 "https://images-na.ssl-images-amazon.com/images/I/51xZQSLPfOL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/51xZQSLPfOL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51TXJIOJtuL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41I9-4DlzAL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41nexuAGYdL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51i-1I9DV8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51oJVJXTifL._SS40_.jpg" "Other" "Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia , Purple-us9.5-10 / Eu41 / Uk7.5-8 / Cn42 , Purple-us9.5-10 / Eu41 / Uk7.5-8 / Cn42" "YuTin Jia" 108 0.599 28.0000000000018
"560" "AVpfRSkfilAPnD_xYiH4" 1 "Others" 64.24 64.24 "https://images-na.ssl-images-amazon.com/images/I/41uHefzf66L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uHefzf66L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41vtIf-IpwL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41ytYjv9RxL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41nEr7EvL-L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41GEr0m35JL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41ytzKga43L._SS40_.jpg" "Other" "Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia , Red-us9 / Eu40 / Uk7 / Cn41 , Red-us9 / Eu40 / Uk7 / Cn41" "YuTin Jia" 64 0.599 28.0000000000018
"561" "AVpfRyb_ilAPnD_xYsJy" 1 "Others" 51.1 51.1 "https://images-na.ssl-images-amazon.com/images/I/41ZrRcYEMBL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41ZrRcYEMBL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41B3BfffD1L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41CaLoNQLTL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Tuhed3HyL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41eu9GX2f0L._SS40_.jpg" "Other" "Sneed- Women's/kids' Dance Shoes Latin Leatherette/paillette Flat Heel Blue/pink/silver/gold , Blue-us2.5 / Eu32 / Uk1 / Cn31 , Blue-us2.5 / Eu32 / Uk1 / Cn31" "YuTin Jia" 51 0.599 28.0000000000018
"562" "AVpfRZodilAPnD_xYkbO" 1 "Others" 52.0271 52.0271 "https://images-na.ssl-images-amazon.com/images/I/413iivt29BL._SS40_.jpg, http://ecx.images-amazon.com/images/I/411xeTpZQ5L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31x8KfIr8UL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41WfUChNdGL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/411xeTpZQ5L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41WfUChNdGL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31L2h4lE1TL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31U3LYLLOUL._SS40_.jpg, http://ecx.images-amazon.com/images/I/413iivt29BL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31U3LYLLOUL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41WfUChNdGL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31L2h4lE1TL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41WfUChNdGL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/31x8KfIr8UL._SS40_.jpg" "Blue" "Yu&yu Women's Shoes Flip Flops Wedge Heel Slippers Casual Shoes More Colors Available" "Amazon.ca" 52 0.499 37.0000000000018
"563" "AVpfrZq5ilAPnD_xgP2f" 1 "Others" 58.0058 58.0058 "https://images-na.ssl-images-amazon.com/images/I/4100jTn7hsL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31f9Stmh7xL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/31f9Stmh7xL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31QXUYmyeLL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41WuoBRe3-L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31f9Stmh7xL._SS40_.jpg, http://ecx.images-amazon.com/images/I/4100jTn7hsL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31f9Stmh7xL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31QXUYmyeLL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41I97lhE0nL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41I97lhE0nL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31IpT3ZcUkL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31IpT3ZcUkL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41WuoBRe3-L._SS40_.jpg" "Blue" "Yu&yu Women's Shoes Pointed Toe Flat Heel Flats Shoes More Colors Available" "Amazon.ca" 58 0.499 37.0000000000018
"564" "AVpfs_jj1cnluZ0-ptbb" 1 "Others" 62.78 62.78 "https://images-na.ssl-images-amazon.com/images/I/413IWOuzR1L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/413IWOuzR1L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41fXF2GdvWL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41LqzpTjF3L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41bii8tBv0L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41N6Kw-pOWL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Z1c-vi-jL._SS40_.jpg" "Other" "Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia , Bronze-us6.5-7 / Eu37 / Uk4.5-5 / Cn37 , Bronze-us6.5-7 / Eu37 / Uk4.5-5 / Cn37" "YuTin Jia" 63 0.599 28.0000000000018
"565" "AVpfS5YULJeJML436fL2" 1 "Others" 93.5714 93.5714 "https://images-na.ssl-images-amazon.com/images/I/31V5ybv0OCL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31Oe68ivoML._SS40_.jpg, http://ecx.images-amazon.com/images/I/31Oe68ivoML._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31BGk%2BcDt0L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/319WvMFAwTL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/319WvMFAwTL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/319WvMFAwTL._SS40_.jpg, http://ecx.images-amazon.com/images/I/319WvMFAwTL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31BGk%2BcDt0L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31V5ybv0OCL._SS40_.jpg" "White" "Yu&yu Women's Shoes Pointed Toe Flat Heel Flats Shoes More Colors Available" "Amazon.ca" 94 0.499 37.0000000000018
"566" "AVpfscqKLJeJML43CAlZ" 1 "Others" 45.26 45.26 "https://images-na.ssl-images-amazon.com/images/I/41pa0K544CL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41pa0K544CL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41CgLYL0uBL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31eLoYoPwLL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41U798-dR0L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41g-%2Be8BDhL._SS40_.jpg" "Other" "Sneed- Non Customizable Women's Dance Shoes Latin Velvet/paillette Low Heel Black , Black and Sliver-us6 / Eu36 / Uk4 / Cn36 , Black and Sliver-us6 / Eu36 / Uk4 / Cn36" "YuTin Jia" 45 0.599 28.0000000000018
"567" "AVpfseUYilAPnD_xgju_" 1 "Others" 44.4351 44.4351 "https://images-na.ssl-images-amazon.com/images/I/41EdVxzyabL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51hIyzKCXXL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41jZ-a54RiL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41jZ-a54RiL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51hIyzKCXXL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41jZAtlVDBL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41jZAtlVDBL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41cl8FFRxFL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/41cl8FFRxFL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/41EdVxzyabL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41cl8FFRxFL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41cl8FFRxFL._SS40_.jpg" "Blue" "Yu&yu Women's Shoes New Flat Heel Comfort Round Toe Lace Up Flats Casual Black/blue/brown" "Amazon.ca" 44 0.499 37.0000000000018
"568" "AVpfSf7BilAPnD_xY6Yd" 1 "RIVERBERRY" 29.95 29.95 "http://i5.walmartimages.com/dfw/dce07b8c-a2df/k2-_7cc3d335-6d98-4f52-b535-36699525d94f.v1.jpg" "Black" "Riverberry Womens M4474 Hidden Platform Pumps" "" 30 0.45 37.0000000000018
"569" "AVpfSijOilAPnD_xY7QS" 1 "Others" 64.24 64.24 "https://images-na.ssl-images-amazon.com/images/I/41uHefzf66L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uHefzf66L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41vtIf-IpwL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41ytYjv9RxL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41nEr7EvL-L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41GEr0m35JL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41ytzKga43L._SS40_.jpg" "Other" "Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia , Red-us9.5-10 / Eu41 / Uk7.5-8 / Cn42 , Red-us9.5-10 / Eu41 / Uk7.5-8 / Cn42" "YuTin Jia" 64 0.599 28.0000000000018
"570" "AVpfSIQi1cnluZ0-hxh7" 1 "Others" 42.1721 42.1721 "http://ecx.images-amazon.com/images/I/513keDTqrfL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/513keDTqrfL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/513keDTqrfL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51tHbWR4CUL._SS40_.jpg, http://ecx.images-amazon.com/images/I/513keDTqrfL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/5101%2BFQ-DlL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/5101%2BFQ-DlL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41xyYus3piL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41xyYus3piL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51tHbWR4CUL._SS40_.jpg" "Prints" "Yu&yu Women's Shoes Pointed Toe Flat Heel Flats Shoes More Colors Available" "Amazon.ca" 42 0.499 37.0000000000018
"571" "AVpfsJ771cnluZ0-pd7p" 1 "Others" 77.7742 77.7742 "http://ecx.images-amazon.com/images/I/31vNNvcw-uL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31bvBpKbXOL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31LH3JCBqDL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31vNNvcw-uL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31vNNvcw-uL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/41r3AaryNLL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41r3AaryNLL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41yEBILXjKL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41NIxsKwsKL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41yEBILXjKL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31LH3JCBqDL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31bvBpKbXOL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41NIxsKwsKL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31vNNvcw-uL._SY300_QL70_.jpg" "White" "Yu&yu Women's Shoes Round Toe Chunky Heel Oxfords Shoes More Colors Available" "Amazon.ca" 78 0.499 37.0000000000018
"572" "AVpfSjmhilAPnD_xY7mi" 1 "Others" 68.9996 68.9996 "http://ecx.images-amazon.com/images/I/21AK8eFvetL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41xZqXDhAWL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31%2BghahcasL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/310BvpB00pL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41c0Q7Y6CHL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/21AK8eFvetL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31%2BghahcasL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/310BvpB00pL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31%2BghahcasL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41c0Q7Y6CHL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41V9coSuhpL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31%2BghahcasL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41V9coSuhpL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41xZqXDhAWL._SS40_.jpg" "White" "Yu&yu Women's Shoes Round Toe Flat Heel Patent Leather Flats Shoes More Colors Available" "Amazon.ca" 69 0.499 37.0000000000018
"573" "AVpfSjQ71cnluZ0-h6LE" 1 "Others" 52.0271 52.0271 "http://ecx.images-amazon.com/images/I/51fPPFa%2BKLL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41nRn94J76L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41H%2BRL28DML._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/3177xs-3bzL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/412u24fCiuL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/3177xs-3bzL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/51fPPFa%2BKLL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/412u24fCiuL._SS40_.jpg, http://ecx.images-amazon.com/images/I/3177xs-3bzL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41H%2BRL28DML._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/411-OdtoGOL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41nRn94J76L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/3177xs-3bzL._SS40_.jpg, http://ecx.images-amazon.com/images/I/411-OdtoGOL._SS40_.jpg" "Orange" "Yu&yu Leather Women's Flat Heel Comfort Loafers Shoes(more Colors) , Orange , Us6.5-7 / Eu37 / Uk4.5-5 / Cn37" "Yu Qian" 52 0.499 37.0000000000018
"574" "AVpfSm8N1cnluZ0-h7Wt" 1 "REEF" 35.04 35.04 "http://ecx.images-amazon.com/images/I/31igNpZNvKL._SX395_QL70_.jpg, http://ecx.images-amazon.com/images/I/31igNpZNvKL._US40_.jpg, http://ecx.images-amazon.com/images/I/51KrvNaRcLL._US40_.jpg, http://ecx.images-amazon.com/images/I/51ZDolSO6mL._US40_.jpg, http://ecx.images-amazon.com/images/I/31pKGsYVjGL._US40_.jpg, http://ecx.images-amazon.com/images/I/41THO2xMQwL._US40_.jpg, http://ecx.images-amazon.com/images/I/31PtP5vbu-L._US40_.jpg, http://ecx.images-amazon.com/images/I/413h6%2BOD6OL._US40_.jpg, http://ecx.images-amazon.com/images/I/31WbrRW8e5L._SX395_QL70_.jpg, http://ecx.images-amazon.com/images/I/31WbrRW8e5L._US40_.jpg, http://ecx.images-amazon.com/images/I/518zXCOhaTL._US40_.jpg, http://ecx.images-amazon.com/images/I/41QwZywUZEL._US40_.jpg, http://ecx.images-amazon.com/images/I/31Nca0tQl8L._US40_.jpg, http://ecx.images-amazon.com/images/I/31S4FAYe1JL._US40_.jpg, http://ecx.images-amazon.com/images/I/31o00trcYtL._US40_.jpg, http://ecx.images-amazon.com/images/I/317FjwR7IwL._US40_.jpg" "Black" "Reef Women's Double Zen Sandal" "Amazon.ca" 35 0.907 38.0000000000009
"575" "AVpfSnOyLJeJML436ZOv" 1 "Others" 62.78 62.78 "https://images-na.ssl-images-amazon.com/images/I/413IWOuzR1L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/413IWOuzR1L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41fXF2GdvWL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41LqzpTjF3L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41bii8tBv0L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41N6Kw-pOWL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Z1c-vi-jL._SS40_.jpg" "Other" "Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia , White-us5.5 / Eu36 / Uk3.5 / Cn35 , White-us5.5 / Eu36 / Uk3.5 / Cn35" "YuTin Jia" 63 0.599 28.0000000000018
